PlantNumAuto,TranLetter2,AsclepTransID,PlantID Code from 2012,2013 Plant ID Code,2014 Plant ID Code,Sample Date if diff from TransMetadata,Trimb in 2012?,2012 Trimb Pt name,new 2014 id in trimb,VISITED PREV in 2014?,CODE FOR PREV VISIT,VISITED AGAIN IN 2014?,CODE FOR LATER VISIT,Comments2,TRIMBLED IN 2014?,which trimble?,FileName?,Northing,Easting,TRIMBSBUD,TRIMBSFLOW,TRIMBSDONE,TRIMBS NOflow,DEAD STEMS,Comments 3,Comments 3G,Ascl within 1 m?,Ascl within 2 m,Grazing lawn?,Shrubs within 1 m?,Bflies nectaring?,Monarch immatures2?,Crab spiders?,Other insects?,Comments 4,total # bitten stems,# of bitten stems flower this year,# bitten stems w axillary,# of UNbit stems w axillary,# of axillary shoots,# of BITTEN Axillary shoots,Comments 5 damage,Comments 6,Photo Exposure,Comments 12,Comments 13,Comments 14,Comments 15,Comments 16
4339,DF,410,PYSS3-109,,,,YES,109,,,,,,,EEOB,,,,,0,0,0,1,,,,,,no,0,no,no,no,no,,1,0,1,0,2,,"lots of litter and live tall fescue, but also lots of sign of cattle (trampling, cowpies). My guess is that these plant were harmed most by cattle trampling but also by dense fescue live cover and litter",,,,,,,
4340,DF,410,PYSS3-110,,,,YES,110,,,,,,Could not find,EEOB,,,,,0,0,0,0,,,,no,,no,0,,,,,,,,,,,,"lots of litter and live tall fescue, but also lots of sign of cattle (trampling, cowpies). My guess is that these plant were harmed most by cattle trampling but also by dense fescue live cover and litter",,,,,,,
4341,DF,410,PYSS3-111,,,,YES,111,,,,,,,EEOB,,,,,0,0,0,1,,,,no,,no,0,no,no,no,no,,0,0,0,0,0,,,,,,,,,
4342,DF,410,PYSS3-112,,,,YES,112,,,,,,Dead,EEOB,,,,,0,0,0,0,1,"this ""plant"" is only ~12"" from the disced line. I found nothing live, just one dead black stem with black leaves",,no,,no,3 buckbrush,,,,,,,0,0,0,0,,don't know how black stem died,,,,,,,
4343,DG,411,RISN1001,,,,YES,001,,,,,,risn2at,both trimbles,,,,,1,0,0,1,,no axillary buds,,,no,,,,1 monarch egg on a bud,,,,,,,,,,shorter stem was bitten by mammals (or had top atrophy and fell off),,,,,,,
4344,DG,411,RISN1002,,,,YES,002,,,,,,risn2at,both trimbles,,,,,2,1,0,0,,return later to get better bud count (buds are tiny now),,,no,,,,no,1 yellow crab spider in blossom of this plant,,,,,,,,,two stems were bitten by mammals. Both have axillary resprouts in bud,the stem already flowering has no evidence of being bitten,,,,,,
4345,DG,411,RISN1003,,,,YES,003,,,,,,risn2at,both trimbles,,,,,1,0,0,1,2,,,no,,,4 buckbrush,,no,,,,,,,,,,two stems were bitten by mammals. Both have axillary resprouts in bud,,,,,,,
4346,DG,411,RISN1004,,,,YES,004,,,,,,risn2at,both trimbles,,,,,0,2,0,3,,,,no,,,1 buckbrush,1 Edward's hairstreak nectaring on this plant when I arrived at 2:45pm,no,,,,,,,,,,shorter stem was bitten by mammals (and will not blossom this year); other four stems appear to have been trampled,,,,,,,
4347,Accidental Row,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4348,DH,412,RISN2001,,,,YES,RISN2001 ; RISATBEN,,,,,,,EEOB,,,,,0,1,0,3,,,,,no,,,2 coral hairstreaks nectaring when I arrived,no,,,,,,,,,,all stems that won't flower this year were bitten by mammals,stem(s) flowering has (have) NOT been bitten by mammals,,"one bitten stem made 9 axillary shoots, another stem made 7",,,,
4349,DH,412,RISN2002,,,,YES,RISN2002 ; RISATBEN,,,,,,,EEOB,,,,,0,0,0,2,,,,no,,,,,no,,,,,,,,,,all stems that won't flower this year were bitten by mammals,the larger bitten stem has 2 axillary shoots; the shorter has none,,,,,,
4350,DH,412,RISN2003,,,,YES,RISN2003 ; RISATBEN,,,,,,,EEOB,,,,,0,0,0,1,,,,no,"1 A. tuberosa only 1.7m to E; it had 3 stems, but all were bitten by cattle, and none will bloom",,,,no,,,,,,,,,,all stems that won't flower this year were bitten by mammals,no axillary shoots at all,,,,,,
4351,DH,412,RISN2006,,,,YES,RISN2006 ; RISATBEN,,,,,,,EEOB,,,,,0,0,0,3,1,,,,no,,,,no,,,,,,,,,,all stems that won't flower this year were bitten by mammals,no axillary shoots at all,,,,,,
4352,DH,412,RISN2009,,,,YES,RISN22009 ; ATrisNORTHlate,,,,,,,EEOB,,,,,3,1,0,0,1,,,,no,,,,no,,,,,,,,,,ten stems were bitten by a mammal. Four of those had axillary shoots,,,,,,,
4353,DI,413,RISN2102,,,,YES,002,,,,,,ATrisNORTHlate,EEOB,,,,,1,2,0,2,,,,no,,,,,no,,,,,,,,,,the stems that are flowering were NOT bitten by ungulates; the stems that are NOT flowering now WERE bitten by mammals,,,,,,,
4354,DI,413,RISN2103,,,,YES,003,,,,,,ATrisNORTHlate,EEOB,,,,,0,0,0,1,,,,,no,,,,no,,,,,,,,,,the stems that are flowering were NOT bitten by ungulates; the stems that are NOT flowering now WERE bitten by mammals,stem was bitten and produced 4 axillary shoots. One of those was bitten off,,,,,,
4355,DI,413,RISN2104,,,,YES,004,,,,,,ATrisNORTHlate,EEOB,,,,,0,0,0,1,,,,"1 A. tuberosa (only 1 stem, not flowering) is 50cm NE of this plant",,,,,no,,,,,,,,,,the stems that are flowering were NOT bitten by ungulates; the stems that are NOT flowering now WERE bitten by mammals,stem was bitten high off ground and has 5 axillary shoots,,,,,,
4356,DI,413,RISN2105,,,,YES,005,,,,,,ATrisNORTHlate,EEOB,,,,,0,0,0,1,,,,,,,,,no,,,,,,,,,,no sign of herbivory,no axillary shoots,,,,,,
4357,DI,413,RISN2106,,,,YES,006,,,,,,ATrisNORTHlate,EEOB,,,,,0,0,0,2,,,,no,,,,,no,,,,,,,,,,the stems that are flowering were NOT bitten by ungulates; the stems that are NOT flowering now WERE bitten by mammals,1 axillary shoot,,,,,,
4358,DI,413,RISN2107,,,,YES,007,,,,,,ATrisNORTHlate,EEOB,,,,,1,1,0,2,,,,,no,,,1 coral hairstreak nectaring on this plant,no,,,,,,,,,,the stems that are flowering were NOT bitten by ungulates; the stems that are NOT flowering now WERE bitten by mammals,"multiple axillary shoots, only on bitten stems",,,,,,
4359,DJ,414,RISC1001,,,,YES,001,,,,,,RISC1AT,EEOB,,,,,0,1,0,0,,dense cover of live tall fescue and litter,,,no,No,1 small elm only 5cm from A. tuberosa,no,no,no,no,,0,0,0,0,0,,might have been trampled (stem is bent and bruised),,,,,,,
4360,DJ,414,RISC1002,,,,YES,002,,,,,,RISC1AT,EEOB,,,,,1,0,0,0,,"dense cover of little bluestem, native forbs, shrubs",,no,,No,3 buckbrush and 1 prairie rose,no,no,no,no,,0,0,0,0,0,,,"buds small and green, return later for better counts if possible",,,,,,
4361,DJ,414,RISC1003,,,,YES,202,,,,,,RIS2013AT,EEOB,,,,,0,0,0,1,,"dense cover of little bluestem, native forbs, shrubs",,no,this plant is 1.7m ENE of RISC1002,"No, but in cattle path","1 buckbrush, 1 multi-stemmed, 2 fall elm",no,no,no,no,,0,0,0,0,0,,might have been trampled (stem is bent and bruised),plant is elongate and flopped on ground,,,,,,
4362,DJ,414,RISC?,,,,YES,201,,,,,,RIS2013AT,EEOB,,,,,0,0,0,1,,"dense cover of little bluestem, native forbs, shrubs",,,no,"No, but in cattle path",1 buckbrush 40cm away,no,no,no,no,,0,0,0,0,0,,might have been trampled (stem is bent and bruised),plant is elongate and flopped over on ground,,"multiple New Jersey tea, Baptisia alba, thimbleweed in bloom within 5m",,,,
4363,DK,415,RISC2001,,,,YES,001,,,,,,Very weak and flimsy,RISC2AT,,,,,0,0,0,1,,,,,no,no,1 large multiflora rose,no,no,no,no,,0,0,0,0,0,,,plant shaded by dense cover of multiflora rose and native forbs,,,,,,
4364,DK,415,RISC2002,,,,YES,002,,,,,,,RISC2AT,,,,,3,0,0,2,1,,,,no,adjacent to small lawn,0,no,no,no,no,,5,3,4,0,9,,stems were bitten by mammals 25-35cm from ground,,,,,,,
4365,DK,415,RISC2003,,,,YES,003,,,,,,,RISC2AT,,,,,0,2,0,1,,,,,no,no,0,no,no,yes; 1 yellow crab spider hiding amidst blossoms,no,,0,0,0,0,0,,,,,,,,,
4366,DK,415,RISC2004,,,,YES,004,,,,,,,RISC2AT,,,,,0,0,0,3,,,,,no,no,0,no,no,no,no,,3,0,3,1,dozens?,,this plant's large axillary shoot was also nipped,story of this plant: very sturdy stems probably were producing/going to produce LOTS of flowers…but tops bitten off,1238-1240 on iPhone and 509-513 on Nikon show this plant and its relatively ungrazed setting (no lawn; cattle/deer nipped off flowers/buds recently),"plant is just starting to show axillary buds swelling at multiple nodes on each stem, plus one large shoot from earlier",,,,
4367,DK,415,RISC2005,,,,YES,005,,,,,,,RISC2AT,,,,,2,0,0,0,,,,,no,no,0,no,no,no,no,,0,0,0,0,0,,,"buds small and green, return later to get better bud counts if you can",,,,,,
4368,DK,415,RISC2006,,,,YES,006,,,,,,2 stems in 2012,RISC2AT,,,,,0,0,0,3,,,,,no,no,20 or 30,no,no,no,no,,0,0,0,0,0,,"the tallest stems on this plant, though protected from grazing by shrubs overtopping had their tops dehisce","shrubs are large shingle oak, dozens of small dogwoods, and buckbrush","514-517 on Nikon show how this milkweed is hidden but shaded by shingle oak, buckbrush, and Cornus sp.",,,,,
4369,DK,415,RISC2007,,,,YES,007,,,,,,2 stems in 2012,RISC2AT,,,,,0,0,0,2,,,,,no,no,"9 dogwoods, 1 shingle oak",no,no,no,no,,0,0,0,0,0,,both stems mostly brown and withered,growing in dense shade of shrubs and fescue and litter,,,,,,
4370,DL,416,RISS1001,,,,YES,RISS1001,,,,,,is same plant as #202 in atrissopatchlate,EEOB ; RISATBEN,,,,,1,1,0,0,,"some buds are tiny and green, try to recount later",,,no,no (but near),0,no,no,no,no,,0,,,1,8,,"not sure why there are 8 axillary shoots, but there is a slight wound on the main stem…at that point, the main stem grows diagonally instead of vertically",,,,,,,
4371,DL,416,RISS1002,,,,YES,RISS1002,,,,,,is sample plant as #201 in atrissopatchlate,EEOB ; RISATBEN,,,,,1,2,0,0,1,,,,no,no,0,no,no,no,no,,1,1,1,0,5,,the bitten stem is the one with small buds and no flowers (stem C),,,,,,,
4372,DL,416,RISS1003,,,,YES,RISS1003,,,,,,,EEOB ; RISATBEN,,,,,0,1,0,2,,,,,no,no (but near),1 buckbrush 10cm to W,no,no,yes; 1 yellow crab spider hiding in blossoms,no,,3,1,3,0,13,,5 of the 13 axillary shoots have also been bitten,,,,,,,
4373,DL,416,RISS3-203,,,,YES,203,,,,,,,EEOB ; AtrisSouthlate,,,,,0,0,0,2,,,,,no,no,0,no,no,no,yes; orange furry Cycnia moth larva eating leaves,,1,0,1,0,3 tiny ones,,"the top of the smaller stems appear to have dehisced, as leaf is full grown just above, or it was bitten",in dense fescue and sporobolus,,,,,,
4374,DL,416,RISS3-204,,,,YES,204,,,,,,Could not find,EEOB ; AtrisSouthlate,,,,,0,0,0,0,,,,,no,no,2 small buckbrush,no,no,no,no,,,,,,,,,,,,,,,
4375,DL,416,RISS3-205,,,,YES,205,,,,,,,EEOB ; AtrisSouthlate,,,,,0,0,0,1,,,,,no,no,0,no,no,no,1 milkweed bud nymph,,1,0,1,0,3,,,"no lawn, but cattle have tromped through here a lot (near pond)",,,,,,
4376,DM,417,RISC3-101,,,,YES,riscl101,,,,,,,EEOB ; atriscenterlate,,,,,0,1,4,0,,,,,no,no,0,no,no,no,no,,2,2,2,0,9,0,,growing amidst dense tall fescue,,,,,,
4377,DM,417,RISC3-102,,,,YES,riscl102,,,,,,,EEOB ; atriscenterlate,,,,,0,0,2,0,,,,,no,no,0,no,no,no,no,,0,0,0,0,0,0,,growing dense WSG and tall fescue,,,,,,
4378,DM,417,RISC3-103,,,,YES,riscl103,,,,,,,EEOB ; atriscenterlate,,,,,0,1,4,0,,,,,no,no,0,no,no,no,no,,0,0,0,2,7 (6+1),0,"bruising on stem A appears to have been caused by trampling; this alse seems to be cause of axillary shoot development on that stem; main stem ceased midstream, but produced 6 large axillary shoots (3 flowered)",growing amidst dense tall fescue,,"pods are 3"" long or longer",,,,
4379,DM,417,RISC3-104,,,,YES,riscl104,,,,,,,EEOB ; atriscenterlate,,,,,0,1,0,0,,,,,no,no,0,no,no,no,no,,0,0,0,0,0,0,,,,,,,,
4380,DM,417,RISC3-105,,,,YES,riscl105,,,,,,,EEOB ; atriscenterlate,,,,,0,1,0,1,1,,,,no,no,0,no,maybe; some insect has been eating some buds (in fashion of monarch larva),no,no,,2,1,1,0,8,0,can't tell what killed dead black stem of this year,growing amidst dense tall fescue,,,,,,
4381,DN,418,RISC3-106,,,,YES,106,,,,,,,EEOB ; atriscenterlate,,,,,0,1,0,1,,,,no,,no,0,no,"yes; lots of leaves missing/chewed up by insects, and some large monarch frass; did not see larvae",no,no,,2,1,2,0,10,0,,growing amidst dense fescue,,,,,,
4382,DN,418,RISC3-107,,,,YES,107,,,,,,,EEOB ; atriscenterlate,,,,,0,1,4,0,,,,,no,no,0,no,"yes; at 7:50am, found 2 large 5th instar monarch feeding on plant; larvae feeding on stem A, the tallest stem; at 8:45am they were still on that stem and were feeding off different edges of the same leaf",no,no,"monarch larvae are near the top of the stem but are feeding on old, tough leaf, while the stems bitten by ungulates have fresh leaves",3,2,3,0,11,0,,growing amidst dense fescue,1373-1387 on iPhone - 5th instar monarchs feeding,,,,,
4383,DN,418,RISC3-108,,,,YES,108,,,,,,,EEOB ; atriscenterlate,,,,,0,3,0,0,,,,,no,no,0,no,maybe; some buds have been chewed on,no,no,,3,3,3,0,14,0,,growing amidst dense fescue,,,,,,
4384,DN,418,RISC3-109,,,,YES,109,,,,,,,EEOB ; atriscenterlate,,,,,0,0,1,0,,,,,no,no,0,no,no,no,no,,2,1,1,0,2,0,"though stem A bloomed and produced pods, the axillary shoot that produced those pods is now dark brown, dead, and just hanging from plant",growing amidst dense fescue,,"the shorter stem has the most flowers/buds combined; it was bitten earlier (lower down on plant) which probably gave stem more time to produce axillary shoots, which are longer and more flower-rich than axillary shoots of stems bitten high",,,,
4385,DO,419,PYWC1002,,,,YES,C1002,,,,,,,,,,,,0,1,0,5,0,,,,no,,,,,,,,3,,,,,,,,,3 stems herbivory - won't flower this year,"1 stem still in leaf, may flower",,,
4386,DO,419,PYWC1009,,,,YES,C1009,,,,,,,,,,,,2,1,0,1,0,,,,no,,,,,,,,3,,,,,,,,,3 stems total,"tallest stem has 4 shoots, 1 w/ herbivory","next stem has 3 shoots, 1 w/ herbivory","other stems has only 1 shoot, leaf only, may bud",
4387,DO,419,PYWC1010,,,,YES,C1010,,,,,,,,,,,,1,1,0,1,0,,,,no,,,,,,,,3,,,,,,,,,3 stems total,"longest stem in flower, but stepped on repeatedly and not in great shape","second stem has 4 shoots, tallest shoot had herbivory (probably had flowers)","third stem had 2 shoots, 1 had herbivory, 1 in leaf only (may flower this year)","buds are tiny, need to come back to recount"
4388,DO,419,PYWC1012,,,,YES,C1012,,,,,,,,,,,,4,0,0,0,0,,,,no,,,,,,,,,,,,,,,,,"tallest stem had 2 shoots, 1 had herbivory; otherwise the plant is in good shape",3 monarch eggs in bud clusters,,,
4389,Accidental row,411,accidental row,,,,,,,,,,,,,,,,,,,,,,accidental row,,,,,,,,,,accidental row,,,,,,,,,,,,,,
4390,DP,420,PYWC2001,,,,Yes,PYWC2001,,,,,,,,,,,,3,1,0,4,0,,,,no,,,,,,big fat moth (Cyonia) caterpillar hanging around,,,,,,,,,,,5 stems with multiple shoots,"1 stem dead, 4 shoots herbivory",,,
4391,DP,420,PYWC2002,,,,Yes,002,,,,,,,,,,,,3,0,0,4,0,,,,no,,,,,,,,,,,,,,,,,2 stems with multiple shoots,4 stems (5 shoots) show herbivory,,,
4392,DP,420,PYWC2003,,,,Yes,003,,,,,,,,,,,,1,0,0,1,0,,,,no,,,,,,,,,,,,,,,,,2 stems with multiple shoots,4 shoots show herbivory,,,
4393,DP,420,PYWC2005,,,,Yes,C1011 (sic!),,,,,,,,,,,,0,1,0,1,0,,,,no,,,,,,,,,,,,,,,,,"1 stem herbivory, no flowers this year",,,,
4394,DP,420,PYWC2006,,,,Yes,006,,,,,,,,,,,,0,0,0,2,0,,,,no,,,,,,,,,,,,,,,,,"2 stems, 1 long and dead","1 new stem with 2 shoots, both very small in leaf only (13cm)",,,
4395,DQ,421,PYWN1001,,,,Yes,PYW1001,,,,,,,,,,,,1,2,0,1,0,,,,no,,,,no,,,,,,,,,,,,,in dense cover and tall fescue (live and litter),male Regal frit trying to nectar on stem B when I arrived,no evidence of dead stems of this year,2 stems were bitten by mammals (the stem that is in bud and the stem with no buds),
4396,DQ,421,PYWN1002,,,,Yes,N1002,,,,,,,,,,,,3,0,0,1,0,,,,no,,,,no,,,,,,,,,,,,,all stems bitten by large ungulate,all bitten stems have produced 1 or more axillary shoots,try to return later for better bud count,,
4397,DQ,421,PYWN1003,,,,Yes,N1003,,,,,,,,,,,,2,0,0,0,0,,,,no,,,,no,,,,,,,,,,,,,no evidence of dead stems of this year,both stems were bitten by large ungulates but have multiple axillary shoots,,,
4398,DQ,421,PYWN2001,,,,Yes,PYWN2001,,,,,,,,,,,,2,1,0,5,3,,,no,,,,,no,,,,,,,,,,,,,in dense cover and tall fescue (live and litter),five stems show clear evidence of having been bitten by mammals; 2 are in bud (via axillary resprouts),I presume the dead stems were also bitten/trampled by cattle,,
4399,DQ,421,PYWN2002,,,,Yes,N2002,,,,,,,,,,,,0,0,0,0,1,1 dead stem from previous year,,no,,,,,no,,,,,,,,,,,,,in dense cover and tall fescue (live and litter),,,,
4400,DQ,421,PYWN2003,,,,Yes,N2003,,,,,,,,,,,,1,0,0,6,0,,,,no,,,,no,,,,,,,,,,,,,all 6 stems that will not bloom this year have been bitten by large ungulates,five of the six stems sent up axillary shoots,four of the five shoots have been bitten by large ungulates,,
4401,DR,422,PYWN2004,,,,Yes,N2004,,,,,,,,,,,,4,0,0,0,1,,,no,N2006 1.1m to NNW,,,,no,,,,,,,,,,,,,all extant live stems bitten by large ungulate,all live stems have 1 or more axillary shoots,,,
4402,DR,422,PYWN2005,,,,Yes,N2005,,,,,,,,,,,,2,0,0,0,0,,,,no,,,,no,,,,,,,,,,,,,all extant live stems bitten by large ungulate,all live stems have 1 or more axillary shoots,total of 6 axillary shoots (5 have buds),Ascl. Tuberosa with 1 stem in late full bloom (unbitten) is 2.3m to NE,
4403,DR,422,PYWN2006,,,,Yes,N2006,,,,,,,,,,,,2,0,0,0,0,,,no,,,,,no,,Cyncia moth larva (orange fuzzy) eating buds on tallest stem,,,,,,,,,,"1203, 1204",all extant live stems bitten by large ungulate,all live stems have 1 or more axillary shoots,,,
4404,DR,422,PYWN2007,,,,Yes,N2007,,,,,,,,,,,,0,1,0,0,0,,,,no,,,,no,,,,,,,,,,,,,this plant not bitten hence already in late bloom,,,,
4405,DR,422,PYWN2008,,,,Yes,N2008,,,,,,,,,,,,0,0,0,2,1,,,,no,,,,no,,,,,,,,,,,,,all extant live stems bitten by large ungulate,1 stem has sent up an axillary shoot,,,
4406,DS,423,PYWS1001,,,,Yes,PYWS1001,,,,7/18/2014,,PYWATBEN,,,,,,1,0,0,0,1,,,,no,no,0,no,no,no,no,,1,1,1,0,1,,,,,dense cover of tall fescue and birdsfoot trefoil,buds tiny and green; try to return for better count,,,
4407,DS,423,PYWS1002,,,,Yes,S1002,,,,7/18/2014,,PYWATBEN,,,,,,2,0,0,0,0,,,no,"healthy A. tuberosa with 2 stems in early bud is 1.5m to the W; that plant, which is earlier phenologically, does not have monarch eggs",no,2 buckbrush,no,"yes; 1 monarch egg per stem, each egg laid on back of leaf within 2.5cm of bud cluster",no,no,,1,1,1,0,3,,,,,,buds tiny and green; try to return for better count,stem A has 1 2nd instar monarch larva eating buds,,
4408,DS,423,PYWS2001,,,,Yes,PYWS2A,,,,7/18/2014,,PYWS2AT,,,,,,1,0,0,2,0,,,,no,no,yes; 1 sharp cedar snag 50cm to SE,no,"yes; 1 white monarch egg, 1 dark gray monarch egg, both laid on flower buds",no,green spider,it is unclear why the 2 short stems are so short. Grazed upon? Lack of resources allocated to plant?,,,0,0,0,,,,,"buds are small, not tiny; try to get better count later",,,,
4409,DS,423,PYWS2003,,,,Yes,B,,,,7/18/2014,,PYWS2AT,,,,,,0,0,0,2,0,,,,no,no,yes; 1 sharp cedar snag 15cm to W,no,no,no,no,It is clear that the 5 cm stem hasn't received resources to be bigger; no evidence of grazing,0,,0,0,0,,,,,,,,,
4410,DS,423,PYWS2004,,,,Yes,C,,,,7/18/2014,,PYWS2AT,,,,,,1,0,0,2,0,,,,no,"no, but near small one",yes; 1 sharp cedar snag 80cm to WSW,no,no,no,no,,0,0,0,0,0,,,,,,buds tiny and green; try to return for better count,,,
4411,,423,(accidental row),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4412,,423,(accidental row),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4413,DT,424,PYWS2007,,,,Yes,I (very close to line),,,,,,,,,,,,0,6,2,4,0,,,,no; 6 whorled milkweed (non-flowering),"yes, moderate",0,no,yes; eggs on leaf of C stem,no,yes; 2 different spiders,1 flowering stem dying - has open flowers and buds,10,6,6,0,6,,,,,,,,,
4414,DT,424,PYWS2008,,,,Yes,D,,,,,,,,,,,,0,0,0,1,0,,,,"no; A. syriaca, but protecte dby two branches of dead tree (1.3m N of A. tuberosa)","yes, mild",3 buckbrush,no,no,no,no,,1,0,0,n/a,0,,,,,,,,,
4415,DT,424,PYWS2010,,,,Yes,E,,,,,,,,,,,,0,0,0,1,0,,,,no,no,0,no,no,no,no,,0,0,0,0,0,,,,,,,,,
4416,DT,424,PYWS2013,,,,Yes,F,,,,,,,,,,,,0,0,0,2,0,,,no,another A. tuberosa 1.1m S and another 1.4m NW,no,1 multi-floral rose,no,no,no,no,,1,0,1,0,1,,,,,,,,,
4417,DT,424,PYWS2014,,,,Yes,G,,,,,,,,,,,,2,0,0,2,0,,,,another A. tuberosa 1.6m S of A. tuberosa,no,1 multi-floral rose,no,no,no,yes,1 of the 2 non-flowering stems is dying,0,0,0,0,0,,,,,,,,,
4418,DU,425,LTRC1001,,LTR-C1-14-R1-001,,Yes,001,,no,,no,,,y,,,,,0,0,0,1,0,,,,no,yes,,,no,,,,,,,,,,,,,all stems have been bitten by mammals,plant has axillary shoots,most axillary shoots also bitten by mammals,,
4419,DU,425,LTRC2001,,LTR-C2-14-R1-001,,Yes,LTRC2001,,no,,no,,,y,,,,,1,0,0,0,0,,,,no,yes,,,no,,,,,,,,,,,,,all stems have been bittem by mammals,plant has axillary shoots,,,
4420,DU,425,LTRC2002,,LTR-C2-14-R1-002,,Yes,LTRC2002,,no,,"yes, 7/21/2014 (Trans 450)",LTR-C2-14-R2-002,,y,,,,,1,0,0,0,0,,,,no,n/a; no right next to one,n/a; 6 buckbrush,"n/a; yes, pearl crescent","n/a; no; caterpillar poop on stem, some missing buds (eaten?)",n/a; no,n/a; no,,1,1,1,0,4,0,,all bite status data is from revisit,,all stems have been bitten by mammals,,2 monarch eggs on buds of axillary shoot with most buds,1 stem bitten by mammal now has 4 axillary shoots,4 buckbrush plants within 1m
4421,DU,425,LTRC2003,,LTR-C2-14-R1-003,,Yes,003,,no,,"yes, 7/21/2014 (Trans 450)",LTR-C2-14-R2-003,,y,,,,,2,0,0,3,0,iPhone photos 1230 and 1231,,,no,n/a; yes,n/a; 9 buckbrush,n/a; no,"n/a; no; caterpillar poop on stem, some missing buds (eaten?)",n/a; no,n/a; no,,1,0,1,0,3,0,,all bite status data is from revisit,,,plant has axillary shoots,1 monarch egg on stem on NE side of plant,too early for accurate bud count; return later,plant nestled in between stems of buckbrush
4422,DU,425,LTRC2004,,LTR-C2-14-R1-004,,Yes,004,,no,,"yes, 7/21/2014 (Trans 450)",LTR-C2-14-R2-004,,y,,,,,1,0,0,0,0,,,,no,n/a; yes (mild),n/a; 8 buckbrush,n/a; no,n/a; no,n/a; no,n/a; no,,1,0,1,0,2,0,,all bite status data is from revisit,,all stems have been bitten by mammals,plant has axillary shoots,1 monarch egg on larger axillary shoot (of two shoots),,
4423,DV,426,LTRC2005,,,,Yes,005,,no,,"yes, 7/7/2014, 7/21/2014",005,,LTRATBEN,,,,,5,0,0,2,0,revisited 7/7/2014 and 7/21/2014,,no,"Yes, one plant 1.7m away, small plant with only 2 stems, neither will bloom; no monarch eggs on this neighbor","no, but 30cm away",8 buckbrush,yes,"yes, 2 monarch eggs",no,yes,,1,0,0,0,0,0,,,"photos 1141, 1142",return later for more accurate bud counts,2 monarch eggs (1 each on stems B and C),,,
4424,DV,426,LTRC2006,,,07-Jul-14,Yes,006,,no,,no,006,,LTRATBEN,,,,,5,0,0,1,3,data collected 7/7/2014,,1 AT with 2 stems in bud only 80cm to NE,yes,unk,unk,no,"yes, 2 dark monarch eggs (both on flower buds)",no,no,,4,unk,unk,unk,unk,unk,"plant has axillary shoots, but number not counted",two stems bitten 1 cm off ground!,,2 dark monarch eggs (both on buds),4 of 6 stems bitten,2 stems bitten 1cm off ground and 3 axillary shoots began below that and thus appear to untrained eye to be basal stems,Axillary shoots began BELOW the 1 cm high ,
4425,DV,426,LTRC2007,,,07-Jul-14,Yes,007,,no,,no,007,,LTRATBEN,,,,,1,0,0,1,1,data collected 7/7/2014,,0,0,unk,unk,no,no,no,no,,2,1,2,0,unk,unk,both live stems bitten; perhaps dead stem had been bitten also,,,plant has axillary shoots,,,,
4426,DV,426,LTRC2008,,,07-Jul-14,Yes,008,,no,,no,008,,LTRATBEN,,,,,0,0,0,0,0,data collected 7/7/2014; searched for 10min in grazing lawn but could not find it,searched for 10 minutes in very short grazing lawn but could not find plant,0,0,yes,unk,no,no,no,no,,unk,unk,unk,u,,,found no plant; I speculate it was eaten to ground,,,,,,,
4427,DV,426,LTRC2009,,,,Yes,large AT near S. fence,,no,,"yes, 7/7/2014, 7/21/2014",009,MY FAVORITE PLANT IN THE GRG!!!!,LTRATBEN,,,,,8,0,0,13,0,revisited 7/7/2014 and 7/21/2014,,0,"one 2m to ENE, another 2m to NNW; both are healthy;",yes,0,no,"yes, 1 small caterpillar on smallest blooming axillary shoot; 1 4th instar (?) caterpillar hiding in grass next to tallest stem; large amounts of poop",no,no,"Though both neighboring milkweeds are in a grazing lawn, they appear to have been spared, or resprouted quickly",3,unk,unk,unk,unk,unk,Three of the 13 non flowering stems have been bitten by ungulate. A few other stems appear very short and weak.,,photos 1138-1140,"one monarch egg on longest stem, on NE-facing dorsum of leaf",return later for more accurate bud count,no sign of any A. tuberosa in bloom nearby,,
4428,DW,427,LTRE1001,,LTR-E1-14-R1-001,,Yes,LTRE1001,,no,,7/21/2014,LTR-E1-14-R1-001,LTRE1,y,,,,,12,0,0,3,2,,,seedling 15cm tall 70cm to S,seedling 18cm tall (two stems) 1.2m to WSW,no,5 buckbrush; 20 buckbrush stems (may have helped protect plant),no,yes (3 4th or 5th instar),no,no,data from 7/21,0,0,0,0,0,,,,718-725 on Nikon,too early for accurate bud count; return later (tiny green buds),five monarch eggs,,,
4429,DW,427,LTRE1002,,LTR-E1-14-R1-002,,Yes,LTRE1002,,no,,7/21/2014,LTR-E1-14-R1-002,LTRE1,y,,,,,0,0,0,3,0,,,,no,no,0,no,yes (1 5th instar),no,no,data from 7/21,0,0,0,0,0,,,,715-717 on Nikon,no buds yes but might develop in a few weeks,,,,
